CoC_Code,CoC_Name,Homeless_Count,Sheltered_Count,Unsheltered_Count,Year,State,Area_Name,Total_Pop,Poverty_Count,Unemployed_Count,Vacant_Units,Total_Housing_Units,Rent_Burden_30_35,Rent_Burden_35_40,Rent_Burden_40_50,Rent_Burden_50_Plus,Total_Pop_MOE,Poverty_Count_MOE,Unemployed_Count_MOE,Vacant_Units_MOE,Total_Housing_Units_MOE,Rent_Burden_30_35_MOE,Rent_Burden_35_40_MOE,Rent_Burden_40_50_MOE,Rent_Burden_50_Plus_MOE,Poverty_Rate,Unemployment_Rate,Vacancy_Rate,Rent_Burden_Rate
DE-500,Delaware Statewide CoC,2369.0,2215.0,154.0,2022,DE,Delaware Statewide,993635,107790.0,27315.0,62556,451556,9228.0,6399.0,9318.0,25314.0,0.0,3930.759086995793,1551.137002330871,1675.087161911284,233.00214591286493,914.8316785070356,839.3199628270496,929.4751206998496,1400.5431089402425,0.10848047824402321,0.027489973682489042,0.13853431246622788,0.050580947732316195
FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",1138.0,624.0,514.0,2022,FL,"Sarasota, Bradenton/Manatee, Sarasota Counties",844461,75792.0,16058.0,101958,462959,7511.0,5687.0,8929.0,23152.0,0.0,3860.120464441492,1173.3903868704567,2288.734366413018,165.42369842317032,710.6799560983833,731.0902817026089,941.0642911087425,1442.5151645650037,0.0897519246004256,0.019015679824171867,0.22023116517877392,0.05361881721003101
FL-501,Tampa/Hillsborough County CoC,1513.0,925.0,588.0,2022,FL,Tampa/Hillsborough County,1468560,197369.0,37194.0,46364,606334,19636.0,16149.0,21354.0,56756.0,0.0,7152.0,1779.0,1996.0,213.0,1261.0,1150.0,1376.0,2008.0,0.13439627934847742,0.02532685079261317,0.07646610613952046,0.07755556463474424
FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",1985.0,1341.0,644.0,2022,FL,"St. Petersburg, Clearwater, Largo/Pinellas County",959918,107865.0,22435.0,97560,516276,12628.0,8831.0,13689.0,33222.0,0.0,3747.0,1533.0,2437.0,227.0,846.0,804.0,1183.0,1639.0,0.11236897318312605,0.023371788006892255,0.18896869116519072,0.07122483378788605
FL-503,"Lakeland, Winterhaven/Polk County CoC",506.0,378.0,128.0,2022,FL,"Lakeland, Winterhaven/Polk County",736229,106728.0,15557.0,55878,320023,6298.0,5465.0,6961.0,18607.0,0.0,4583.0,1203.0,2088.0,212.0,596.0,781.0,906.0,1374.0,0.1449657647280941,0.021130653641733756,0.1746062001793621,0.0507056907565445
FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",865.0,463.0,402.0,2022,FL,"Deltona, Daytona Beach/Volusia, Flagler Counties",676035,77710.0,12488.0,49939,330161,5773.0,4947.0,7667.0,20025.0,0.0,3946.7993361710196,1067.4160388527052,1729.294075627393,159.70284906663375,745.1831989517746,663.1387486793393,831.9050426581149,1220.0344257437985,0.11494966976561864,0.018472416368974977,0.15125650818842928,0.05681954336683752
FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",403.0,169.0,234.0,2022,FL,"Fort Walton Beach/Okaloosa, Walton Counties",288639,28896.0,5156.0,43327,158152,3876.0,2707.0,3706.0,6924.0,0.0,2402.4989073878887,661.4786466697168,1312.589044598499,94.54099639838793,656.2469047546053,434.6872438892128,576.0772517640321,749.112808594273,0.10011121158263436,0.017863143927189327,0.2739579644898579,0.05963504585312449
FL-506,Tallahassee/Leon County CoC,621.0,457.0,164.0,2022,FL,Tallahassee/Leon County,445451,78790.0,11982.0,31185,204642,5557.0,3645.0,6705.0,19720.0,0.0,3511.668264514745,976.5930575219138,1338.1580624126584,261.48996156640504,669.82460390762,566.9144556280074,856.534879616703,1416.8168547839907,0.17687691799995958,0.026898581437688994,0.1523880728296244,0.07997961616429192
FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",2151.0,1725.0,426.0,2022,FL,"Orlando/Orange, Osceola, Seminole Counties",2292469,284691.0,64429.0,122147,916829,29224.0,23526.0,35908.0,84300.0,0.0,8497.352352350701,2676.82255668918,3053.6198191654444,281.7694092693527,1897.8437765000574,1606.8363326736173,1988.1038705258838,2814.0183012908783,0.12418532158995389,0.028104633039748847,0.1332276793164265,0.07544616742909065
FL-508,"Gainesville/Alachua, Putnam Counties CoC",925.0,338.0,587.0,2022,FL,"Gainesville/Alachua, Putnam Counties",442487,82761.0,11328.0,27095,199256,4959.0,4001.0,5057.0,19346.0,0.0,3758.453272291675,1098.134782255803,1242.803282905223,187.80575071067446,679.4100381949033,504.97425676959017,546.1995972169881,1273.1967640549515,0.18703600331761158,0.02560075211249144,0.13598084875737745,0.07539882527622281
FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",846.0,147.0,699.0,2022,FL,"Fort Pierce/St. Lucie, Indian River, Martin Counties",655067,75949.0,16227.0,56546,315448,5108.0,3393.0,5017.0,15376.0,0.0,4476.594241161466,1563.6700419206093,1800.653770162382,144.93446795017394,890.8091827097428,515.275654383166,642.2258169834034,1052.209104693549,0.11594081216119878,0.024771511921681293,0.1792561690040831,0.044108465240960085
FL-510,"Jacksonville-Duval, Clay Counties CoC",1279.0,1049.0,230.0,2022,FL,"Jacksonville-Duval, Clay Counties",1306896,168036.0,30082.0,52872,565044,20164.0,12079.0,18102.0,44341.0,0.0,6304.966058592227,1669.6014494483406,2175.7826178182413,284.10385425051874,1660.8801883338847,953.5418186949117,1423.3460577104922,1825.453368344423,0.12857641311933007,0.023017898899376846,0.09357147407989466,0.07245105960994601
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",727.0,360.0,367.0,2022,FL,"Pensacola/Escambia, Santa Rosa Counties",510290,61281.0,13237.0,26647,222708,4917.0,4809.0,6022.0,12799.0,0.0,3410.8796519373122,1150.217805461209,1179.913556155704,330.87913201046695,603.2453895389503,730.513518013185,825.136352368504,970.6090871200413,0.12009053675361069,0.025940151678457347,0.11964994521974963,0.05594269924944639
FL-512,St. Johns County CoC,349.0,107.0,242.0,2022,FL,St. Johns County,278722,18720.0,5980.0,18864,120920,1561.0,1324.0,2105.0,4002.0,0.0,2065.0,872.0,1101.0,81.0,514.0,377.0,587.0,653.0,0.06716369716061164,0.0214550699263065,0.15600396956665563,0.03226153658484081
FL-513,"Palm Bay, Melbourne/Brevard County CoC",916.0,473.0,443.0,2022,FL,"Palm Bay, Melbourne/Brevard County",610723,60927.0,13911.0,43664,290314,5253.0,3923.0,5803.0,14278.0,0.0,3952.0,1057.0,1965.0,143.0,665.0,577.0,723.0,1118.0,0.09976208526615175,0.022777920595752902,0.15040266745661593,0.04790551526633187
FL-514,Ocala/Marion County CoC,455.0,267.0,188.0,2022,FL,Ocala/Marion County,378225,52923.0,8887.0,24083,179079,2924.0,1932.0,3055.0,8277.0,0.0,3363.0,954.0,1350.0,77.0,502.0,399.0,507.0,751.0,0.13992464802696808,0.023496595941569172,0.13448254680895025,0.04279992068213365
FL-515,"Panama City/Bay, Jackson Counties CoC",378.0,44.0,334.0,2022,FL,"Panama City/Bay, Jackson Counties",302057,41433.0,5596.0,40805,158623,3609.0,2440.0,3159.0,7228.0,0.0,2437.843924454558,614.2450651002416,1298.8745127994466,130.5296901091855,569.5392874947258,490.0979493937921,561.0507998390163,695.5501419739629,0.13716947463558202,0.018526304637866364,0.2572451662117095,0.05441357094852958
FL-517,"Hendry, Hardee, Highlands Counties CoC",650.0,41.0,609.0,2022,FL,"Hendry, Hardee, Highlands Counties",254076,49298.0,7099.0,25289,123286,2332.0,1771.0,2069.0,5133.0,0.0,2741.8991593419332,892.209056219449,1247.7720144321238,120.41594578792295,459.6955514250709,422.94798734596196,423.55401072354397,635.9205925270859,0.19402855838410554,0.027940458760370913,0.20512466946774166,0.04449456068263039
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",488.0,81.0,407.0,2022,FL,"Columbia, Hamilton, Lafayette, Suwannee Counties",135312,20323.0,3687.0,9117,57816,852.0,554.0,775.0,2547.0,0.0,1790.5608060046438,536.2779130264456,694.6452331946142,181.6727827716634,252.57870060636546,221.21934815924217,184.50203250912983,470.56136688002766,0.1501936265815301,0.027248137637460094,0.15768991282689912,0.03494146860588861
FL-519,Pasco County CoC,589.0,252.0,337.0,2022,FL,Pasco County,569211,66197.0,13913.0,35698,259083,5076.0,3780.0,6112.0,13442.0,0.0,3523.0,1106.0,1383.0,111.0,543.0,608.0,703.0,1164.0,0.11629606595796638,0.024442605641844587,0.137785960483706,0.04991119286169803
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",745.0,420.0,325.0,2022,FL,"Citrus, Hernando, Lake, Sumter Counties",870455,95387.0,19888.0,61956,426798,6830.0,5224.0,6848.0,16420.0,0.0,4714.787057757752,1652.051149329221,2351.376405427255,252.52128623147792,844.0349518829182,772.4118072634571,913.9299754357552,1035.1028934362032,0.10958291927784894,0.022847820967195318,0.1451646914933997,0.040578777765651296
FL-600,Miami-Dade County CoC,3276.0,2306.0,970.0,2022,FL,Miami-Dade County,2688237,403997.0,64439.0,122598,1075278,41892.0,32154.0,49632.0,150086.0,0.0,9873.0,2723.0,2811.0,339.0,2225.0,1732.0,2373.0,3634.0,0.15028325255548525,0.02397072877130997,0.11401516631047971,0.10183774719267684
FL-601,Ft Lauderdale/Broward County CoC,2054.0,826.0,1228.0,2022,FL,Ft Lauderdale/Broward County,1940907,238880.0,60132.0,117648,859621,26822.0,21696.0,31481.0,86893.0,0.0,7977.0,2324.0,2711.0,309.0,1809.0,1371.0,1712.0,2521.0,0.12307647919246002,0.03098139168955545,0.13686031402210974,0.08598660317057953
FL-602,Punta Gorda/Charlotte County CoC,148.0,108.0,40.0,2022,FL,Punta Gorda/Charlotte County,189900,19490.0,4087.0,26659,111330,1248.0,992.0,1546.0,4299.0,0.0,1751.0,585.0,1095.0,74.0,288.0,288.0,315.0,592.0,0.10263296471827278,0.021521853607161665,0.2394592652474625,0.04257503949447077
FL-603,"Ft Myers, Cape Coral/Lee County CoC",560.0,159.0,401.0,2022,FL,"Ft Myers, Cape Coral/Lee County",772902,89142.0,15514.0,108568,419916,7339.0,6183.0,8014.0,22717.0,0.0,4310.0,1187.0,2336.0,177.0,890.0,717.0,793.0,1322.0,0.1153341562060908,0.02007240245205731,0.25854694748473506,0.057255641724306576
FL-604,Monroe County CoC,526.0,322.0,204.0,2022,FL,Monroe County,82044,9480.0,1479.0,19646,54034,1469.0,1000.0,1180.0,3620.0,0.0,1021.0,288.0,593.0,76.0,328.0,233.0,247.0,425.0,0.11554775486324412,0.018026912388474477,0.3635858903653255,0.08859880064355712
FL-605,West Palm Beach/Palm Beach County CoC,1404.0,526.0,878.0,2022,FL,West Palm Beach/Palm Beach County,1494805,166938.0,42825.0,118709,708303,16060.0,13223.0,18379.0,54080.0,0.0,5472.0,2193.0,2396.0,249.0,1337.0,736.0,1178.0,2300.0,0.11167878084432417,0.0286492218048508,0.16759635353796326,0.06806372737581157
FL-606,Naples/Collier County CoC,462.0,305.0,157.0,2022,FL,Naples/Collier County,380221,39131.0,7238.0,73046,229814,3569.0,2844.0,4146.0,12075.0,0.0,3440.0,1152.0,2073.0,119.0,539.0,526.0,548.0,1178.0,0.1029164617419869,0.019036297311300535,0.31784834692403424,0.059528537350646074
GA-501,Georgia Balance of State CoC,5856.0,1937.0,3919.0,2022,GA,Georgia Balance of State,27969,3398.0,595.0,886,9890,95.0,103.0,268.0,424.0,0.0,831.0,258.0,228.0,37.0,94.0,84.0,168.0,287.0,0.12149165147127176,0.021273552862097322,0.08958543983822043,0.03182094461725482
GA-501,Georgia Balance of State CoC,5856.0,1937.0,3919.0,2022,GA,Georgia Balance of State,7001192,925412.0,164442.0,321438,2811748,59959.0,47740.0,63136.0,160097.0,386.08030252785494,13770.020225112235,4073.5264820545844,4423.820407747132,928.2332680959028,2403.874372757445,2138.0748349859036,2470.808167381677,3761.090932163167,0.13217920605519745,0.02348771466344588,0.11431963319614702,0.04726795094321081
GA-502,Fulton County CoC,273.0,172.0,101.0,2022,GA,Fulton County,1358256,178090.0,41981.0,51737,607413,20755.0,16199.0,23347.0,63648.0,0.0,6804.013521444531,2474.7890819219324,1820.0137362119,261.37520922994975,1660.6495717037956,1591.5401345866212,1813.0223385275758,2605.2510435656677,0.13111666725565727,0.03090801733988291,0.08517598405039076,0.09125599297923219
GA-503,Athens-Clarke County CoC,283.0,209.0,74.0,2022,GA,Athens-Clarke County,128864,31528.0,3572.0,2569,55905,2261.0,1654.0,2830.0,10637.0,0.0,1760.0,541.0,372.0,138.0,415.0,301.0,460.0,808.0,0.24466103799354358,0.027719145766078968,0.045952955907342816,0.1348863918549789
GA-504,Augusta-Richmond County CoC,549.0,231.0,318.0,2022,GA,Augusta-Richmond County,206153,40606.0,7873.0,18080,92108,3245.0,1971.0,3670.0,9994.0,0.0,2987.0,1108.0,1293.0,140.0,607.0,385.0,504.0,853.0,0.1969702114448977,0.0381900821234714,0.1962913102010683,0.0915824654504179
GA-505,Columbus-Muscogee CoC,243.0,192.0,51.0,2022,GA,Columbus-Muscogee,58849,12816.0,1574.0,3920,27382,1133.0,251.0,739.0,2224.0,0.0,1819.0,402.0,540.0,69.0,330.0,123.0,307.0,495.0,0.21777770225492363,0.026746418800659314,0.14315973997516618,0.07386701558225288
GA-505,Columbus-Muscogee CoC,243.0,192.0,51.0,2022,GA,Columbus-Muscogee,204572,37204.0,6522.0,10632,90488,2729.0,2754.0,3443.0,9367.0,0.0,2322.0,780.0,713.0,293.0,541.0,500.0,537.0,839.0,0.18186262049547347,0.03188119586258139,0.11749624259570329,0.08942083960659328
GA-506,Marietta/Cobb County CoC,380.0,258.0,122.0,2022,GA,Marietta/Cobb County,765813,62536.0,19875.0,17778,308949,9633.0,6348.0,9334.0,20281.0,0.0,3421.0,1465.0,1300.0,177.0,1085.0,832.0,946.0,1269.0,0.08165962186591244,0.025952810934262018,0.05754347804977521,0.059539339238169106
GA-507,Savannah/Chatham County CoC,523.0,389.0,134.0,2022,GA,Savannah/Chatham County,296266,39871.0,9622.0,16807,134190,4126.0,3620.0,4143.0,12834.0,0.0,2316.0,1084.0,1019.0,128.0,529.0,602.0,598.0,922.0,0.13457838563993169,0.032477570831617536,0.12524778299426187,0.08344865762524219
GA-508,DeKalb County CoC,565.0,402.0,163.0,2022,GA,DeKalb County,761209,100326.0,26764.0,41249,325979,10466.0,8410.0,12009.0,32096.0,0.0,5120.0,2015.0,1681.0,122.0,947.0,894.0,1183.0,1820.0,0.13179823149752565,0.03515985754240951,0.12653882612070103,0.08273811791505355
HI-500,Hawaii Balance of State CoC,2022.0,628.0,1394.0,2022,HI,Hawaii Balance of State,440439,49322.0,12382.0,40828,191002,3800.0,2600.0,3757.0,11163.0,21.0,2464.2025079120426,951.8088043299452,1329.1470949447244,148.68086628749512,497.69267625714565,481.9896264443873,460.52687218011505,822.1502295809446,0.1119837253285926,0.028112860123649358,0.2137569240112669,0.0484062492195287
HI-501,Honolulu City and County CoC,3945.0,1596.0,2349.0,2022,HI,Honolulu City and County,1010100,86612.0,23531.0,36075,369775,13164.0,9564.0,14419.0,36746.0,0.0,3579.0,1363.0,1250.0,221.0,775.0,736.0,968.0,1363.0,0.08574596574596574,0.023295713295713297,0.09755932661753769,0.07315414315414315
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",212.0,196.0,16.0,2022,IA,"Sioux City/Dakota, Woodbury Counties",105526,13876.0,2488.0,2565,42864,662.0,695.0,897.0,2600.0,0.0,1415.0,442.0,371.0,76.0,181.0,183.0,227.0,466.0,0.1314936603301556,0.023577127911604722,0.0598404255319149,0.045998142637833334
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",212.0,196.0,16.0,2022,IA,"Sioux City/Dakota, Woodbury Counties",21308,2354.0,328.0,586,7767,324.0,82.0,161.0,369.0,0.0,547.0,113.0,214.0,50.0,185.0,51.0,105.0,149.0,0.11047493899005069,0.015393279519429322,0.07544740569074289,0.04392716350666416
IA-501,Iowa Balance of State CoC,1601.0,1305.0,296.0,2022,IA,Iowa Balance of State,2396022,263219.0,46453.0,106862,1081141,19307.0,13806.0,18817.0,54285.0,0.0,4859.329171809623,1717.2716733237057,2217.7375859194885,1044.4467434962876,1049.0576723898453,895.5573683466627,1079.20804296484,1779.0089937940168,0.10985667076512654,0.019387551533333165,0.09884187168926162,0.04432972652170973
IA-502,Des Moines/Polk County CoC,606.0,512.0,94.0,2022,IA,Des Moines/Polk County,593745,55729.0,14067.0,14746,253145,6467.0,4667.0,5677.0,14030.0,0.0,3042.3098132833215,1178.105682865506,1005.4034016254371,139.31618714277246,829.294881209332,685.8461926700476,710.0739398119043,904.1791857812256,0.09386015882239009,0.0236919889851704,0.058251199905192674,0.05194317425830954
ID-500,Boise/Ada County CoC,620.0,540.0,80.0,2022,ID,Boise/Ada County,497494,42460.0,8490.0,7875,198516,4964.0,3673.0,4496.0,10594.0,0.0,2732.0,1096.0,944.0,128.0,590.0,564.0,598.0,817.0,0.08534776298809633,0.017065532448632546,0.03966934655141147,0.047693037503969894
ID-501,Idaho Balance of State CoC,1378.0,570.0,808.0,2022,ID,Idaho Balance of State,1356615,156328.0,25664.0,75679,560361,11379.0,9268.0,11684.0,23348.0,195.16147160748713,4859.727975926225,1551.8930375512355,1801.9081552620821,360.070826366147,1005.3108971855423,827.8460001715295,940.2494349905242,1136.081863247539,0.11523387254305753,0.018917673768902746,0.13505400982580873,0.041042594988261225
IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",406.0,345.0,61.0,2022,IL,"Rockford/DeKalb, Winnebago, Boone Counties",338050,50207.0,12685.0,10984,145222,3461.0,2190.0,3726.0,9879.0,0.0,2511.154515357428,984.228123963139,729.9452034228323,88.3911760301898,430.70407474274026,374.7705964987115,509.4438143701423,825.1721032608895,0.1485194497855347,0.03752403490607898,0.0756359229317872,0.056961987871616625
IL-502,"Waukegan, North Chicago/Lake County CoC",431.0,416.0,15.0,2022,IL,"Waukegan, North Chicago/Lake County",1024292,73160.0,27217.0,19140,389401,7359.0,5512.0,7292.0,19028.0,0.0,3726.6717054229503,1442.5324953012323,1092.2637044230664,163.23296235748464,785.3438737266625,718.6689084689833,734.5338657951721,1205.0560152955547,0.07142494523046163,0.026571524526209322,0.04915241614685119,0.038261550417263826
IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",137.0,135.0,2.0,2022,IL,"Champaign, Urbana, Rantoul/Champaign County",206525,35991.0,5064.0,10977,93444,2666.0,1984.0,2946.0,10260.0,0.0,2158.0,740.0,800.0,191.0,472.0,416.0,546.0,784.0,0.17426945890328047,0.02452003389420167,0.11747142673686914,0.08645926643263527
IL-504,Madison County CoC,96.0,81.0,15.0,2022,IL,Madison County,265512,31245.0,7146.0,9801,118715,2507.0,1669.0,2564.0,6251.0,0.0,1801.0,740.0,859.0,86.0,373.0,356.0,455.0,567.0,0.11767829702612312,0.026914037783603,0.0825590700416965,0.048928108710717406
IL-506,"Joliet, Bolingbrook/Will County CoC",219.0,204.0,15.0,2022,IL,"Joliet, Bolingbrook/Will County",185419,9394.0,4256.0,2019,66273,1106.0,868.0,681.0,2749.0,0.0,1645.92618303495,605.974421902443,440.1931394285922,62.96824596572466,389.7819903484511,296.66479400158016,238.04621400055913,571.9973776163663,0.05066363209811292,0.02295341901315399,0.03046489520619257,0.029144801773281055
IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",337.0,305.0,32.0,2022,IL,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties",384567,45490.0,10036.0,16433,175203,3515.0,2333.0,2865.0,9830.0,0.0,2362.0613878559548,889.5560690591684,995.2436887516544,120.55704044144414,455.61606644191113,392.6270495011774,437.3213921133975,812.5096922498833,0.11828888074119724,0.026096882987879877,0.09379405603785324,0.048217865807518585
IL-508,"East St. Louis, Belleville/St. Clair County CoC",197.0,103.0,94.0,2022,IL,"East St. Louis, Belleville/St. Clair County",256791,34784.0,7264.0,14464,115165,2465.0,1955.0,2520.0,7034.0,0.0,2538.0,857.0,960.0,149.0,483.0,492.0,439.0,866.0,0.13545646070150433,0.028287595749072202,0.12559371336777667,0.05441779501618047
IL-511,Cook County CoC,1096.0,997.0,99.0,2022,IL,Cook County,696774,45737.0,18958.0,11965,251029,3347.0,2604.0,4061.0,9797.0,0.0,2689.0,1270.0,956.0,148.0,398.0,397.0,497.0,814.0,0.065641083048449,0.02720824829858749,0.04766381573443706,0.02842959123044201
IL-512,Bloomington/Central Illinois CoC,241.0,219.0,22.0,2022,IL,Bloomington/Central Illinois,514734,66121.0,11544.0,22608,228566,4848.0,3479.0,4039.0,12069.0,0.0,2344.9786779414435,770.2558016659141,1044.8765477318361,195.50959055759898,553.1220480147216,462.16122727896595,561.8344952029912,732.5394187345825,0.12845663974013763,0.022427117695741877,0.09891234916829275,0.0474711210061896
IL-513,Springfield/Sangamon County CoC,264.0,238.0,26.0,2022,IL,Springfield/Sangamon County,196122,24834.0,5104.0,8921,92938,2037.0,1137.0,1666.0,5727.0,0.0,1633.0,521.0,642.0,193.0,357.0,238.0,320.0,575.0,0.12662526386636888,0.026024617330029268,0.0959887236652392,0.05387972792445519
IL-515,South Central Illinois CoC,157.0,106.0,51.0,2022,IL,South Central Illinois,387560,46763.0,8175.0,22704,177728,2509.0,1875.0,2309.0,5926.0,0.0,2040.6952246722194,606.9859965435776,966.0258795705216,185.83056799138294,373.7164700678845,335.9732132179588,338.52178659578175,518.4216430667223,0.12066002683455465,0.021093508101971307,0.12774576881526828,0.03256011972339767
IL-516,Decatur/Macon County CoC,93.0,84.0,9.0,2022,IL,Decatur/Macon County,103542,15510.0,3485.0,6395,49757,1059.0,589.0,747.0,2631.0,0.0,1279.0,468.0,633.0,58.0,215.0,178.0,202.0,345.0,0.14979428637654285,0.03365783933089954,0.12852462970034367,0.048540688802611504
IL-517,"Aurora, Elgin/Kane County CoC",391.0,334.0,57.0,2022,IL,"Aurora, Elgin/Kane County",6673180,788138.0,236897.0,218083,2815520,82916.0,57998.0,79844.0,236252.0,0.0,12968.809505887577,4420.686032732929,4333.911974186832,701.5996009120872,2545.1530405851827,2410.500570421007,2672.853344274616,4538.721736348242,0.11810531111104451,0.0354998666303022,0.07745745013354549,0.06848459055502774
IL-518,"Rock Island, Moline/Northwestern Illinois CoC",280.0,221.0,59.0,2022,IL,"Rock Island, Moline/Northwestern Illinois",647360,79071.0,16410.0,33056,303518,6421.0,4028.0,5596.0,13933.0,0.0,2804.707114833918,1010.558756332357,1186.7105797118352,233.972220573298,600.1474818742473,464.96881615867534,596.1971150550797,855.6003740064634,0.12214378398418191,0.025349110232328224,0.10890952101687544,0.04630808205635195
IL-519,West Central Illinois CoC,97.0,92.0,5.0,2022,IL,West Central Illinois,212394,27565.0,5679.0,12982,99937,1638.0,1280.0,1412.0,4191.0,0.0,1533.660001434477,536.7289818893703,678.0589944835184,173.47910537007044,278.5982770944573,296.68501815898964,306.2041802457961,452.49088388607345,0.12978238556644725,0.026738043447555017,0.12990183815803957,0.0401188357486558
IL-520,Southern Illinois CoC,248.0,214.0,34.0,2022,IL,Southern Illinois,564126,79042.0,13921.0,35804,263542,4862.0,3392.0,4467.0,11626.0,0.0,2590.757225214281,799.0750903388241,1129.7747563120713,248.94577722869693,484.68752820760716,435.8658050363667,469.99468082096416,793.3706573853107,0.14011408798743544,0.024677111141837106,0.13585690326399588,0.0431587978572163
IN-502,Indiana Balance of State CoC,3688.0,3091.0,597.0,2022,IN,Indiana Balance of State,5812666,664349.0,126229.0,234092,2494851,50452.0,34393.0,47228.0,125983.0,0.0,9502.226791652576,3108.1381886911013,3649.179907869712,583.4612240757735,1917.6923632324347,1505.9219767305344,1896.6755125745678,2989.1336537532075,0.11429333803112031,0.021716197008395114,0.09383005237587334,0.04439546328655388
IN-503,Indianapolis CoC,1761.0,1559.0,202.0,2022,IN,Indianapolis,971737,146353.0,28373.0,44022,436859,15797.0,11789.0,14634.0,42095.0,0.0,5272.0,1516.0,2061.0,202.0,1431.0,992.0,1049.0,1973.0,0.1506096814261472,0.029198229562114028,0.10076935578756532,0.08676730432205422
KS-502,Wichita/Sedgwick County CoC,690.0,566.0,124.0,2022,KS,Wichita/Sedgwick County,522700,70351.0,14135.0,21573,224058,6167.0,4246.0,6263.0,14924.0,0.0,3908.0,918.0,1234.0,137.0,541.0,537.0,726.0,932.0,0.1345915439066386,0.027042280466806963,0.09628310526738612,0.060455328104074994
KS-503,Topeka/Shawnee County CoC,365.0,217.0,148.0,2022,KS,Topeka/Shawnee County,178625,22395.0,3688.0,6279,80673,1720.0,1161.0,2466.0,5434.0,0.0,1764.0,522.0,604.0,100.0,325.0,318.0,424.0,557.0,0.12537438768369488,0.02064660601819454,0.07783273214086497,0.0603554933519944
KS-505,"Overland Park, Shawnee/Johnson County CoC",212.0,167.0,45.0,2022,KS,"Overland Park, Shawnee/Johnson County",610742,31858.0,11068.0,10917,252108,5980.0,3653.0,6303.0,13367.0,0.0,1982.0,915.0,884.0,203.0,636.0,433.0,583.0,917.0,0.0521627790458164,0.018122218547275283,0.04330287019848636,0.04797934315963205
KS-507,Kansas Balance of State CoC,929.0,668.0,261.0,2022,KS,Kansas Balance of State,1455866,177329.0,26972.0,83944,653227,14506.0,10394.0,13045.0,34443.0,453.2659263611153,4146.890762969288,1276.744297030537,1900.69092700523,468.2979820584325,947.8533641866763,835.6961170186206,944.9095194779234,1497.4685305541482,0.12180310550558911,0.018526430317075886,0.12850662939529445,0.04972160899423436
KY-500,Kentucky Balance of State CoC,2189.0,1380.0,809.0,2022,KY,Kentucky Balance of State,3402427,550682.0,78856.0,190915,1496702,26689.0,21135.0,22799.0,69523.0,0.0,8272.796383327708,2388.624290255795,3103.616600032936,534.467959750629,1308.0493109971046,1184.430664918804,1238.9604513462082,2105.9377958524797,0.16184976194933792,0.02317639731873748,0.1275571222594745,0.04119000936684314
KY-501,Louisville-Jefferson County CoC,1080.0,837.0,243.0,2022,KY,Louisville-Jefferson County,779232,107897.0,20845.0,28944,356155,9712.0,7995.0,8854.0,26377.0,0.0,4126.0,1339.0,1282.0,208.0,860.0,966.0,799.0,1382.0,0.13846582275881894,0.026750698123280358,0.08126798725274108,0.06793612171984724
KY-502,Lexington-Fayette County CoC,715.0,683.0,32.0,2022,KY,Lexington-Fayette County,321276,46179.0,8857.0,10241,146345,5476.0,3667.0,4836.0,14924.0,0.0,2555.0,994.0,840.0,139.0,694.0,617.0,557.0,1054.0,0.14373622679565234,0.027568196815199394,0.06997847552017493,0.08996314695153076
LA-500,Lafayette/Acadiana CoC,351.0,298.0,53.0,2022,LA,Lafayette/Acadiana,643888,130821.0,18993.0,38703,287961,5136.0,4869.0,6313.0,17346.0,0.0,4824.916994104666,1229.1895704080798,1520.0654591168106,149.27156460625713,577.6729178349977,659.2867357986205,741.5160146618548,1202.4595627296578,0.20317353328529186,0.02949736600154064,0.13440361715648994,0.052282384514076984
